INFO buildroot.py:603:  Mock Version: 5.5
DEBUG util.py:463:  After this operation 175 MiB will be used (install 175 MiB, remove 0 B).
DEBUG util.py:463:  [  1/153] bzip2-0:1.0.8-18.fc40.i686    100% |   1.3 MiB/s |  52.6 KiB |  00m00s
DEBUG util.py:463:  [  2/153] cpio-0:2.15-1.fc40.i686       100% |  31.5 MiB/s | 290.5 KiB |  00m00s
DEBUG util.py:463:  [  3/153] coreutils-0:9.4-6.fc40.i686   100% |  17.8 MiB/s |   1.2 MiB |  00m00s
DEBUG util.py:463:  [  4/153] diffutils-0:3.10-5.fc40.i686  100% |  19.7 MiB/s | 403.3 KiB |  00m00s
DEBUG util.py:463:  [  5/153] fedora-release-0:41-0.6.noarc 100% |   2.1 MiB/s |  10.7 KiB |  00m00s
DEBUG util.py:463:  [  6/153] bash-0:5.2.26-3.fc40.i686     100% |  19.5 MiB/s |   1.8 MiB |  00m00s
DEBUG util.py:463:  [  7/153] findutils-1:4.9.0-8.fc40.i686 100% |  19.3 MiB/s | 494.4 KiB |  00m00s
DEBUG util.py:463:  [  8/153] glibc-minimal-langpack-0:2.39 100% |  11.2 MiB/s | 103.7 KiB |  00m00s
DEBUG util.py:463:  [  9/153] grep-0:3.11-7.fc40.i686       100% |  32.1 MiB/s | 295.7 KiB |  00m00s
DEBUG util.py:463:  [ 10/153] gzip-0:1.13-1.fc40.i686       100% |  19.8 MiB/s | 162.5 KiB |  00m00s
DEBUG util.py:463:  [ 11/153] info-0:7.1-2.fc40.i686        100% |  25.9 MiB/s | 185.6 KiB |  00m00s
DEBUG util.py:463:  [ 12/153] gawk-0:5.3.0-3.fc40.i686      100% |  20.5 MiB/s |   1.0 MiB |  00m00s
DEBUG util.py:463:  [ 13/153] patch-0:2.7.6-24.fc40.i686    100% |   8.7 MiB/s | 141.9 KiB |  00m00s
DEBUG util.py:463:  [ 14/153] redhat-rpm-config-0:286-1.fc4 100% |   5.3 MiB/s |  75.8 KiB |  00m00s
DEBUG util.py:463:  [ 15/153] rpm-build-0:4.19.1.1-1.fc40.i 100% |  11.6 MiB/s |  71.3 KiB |  00m00s
DEBUG util.py:463:  [ 16/153] sed-0:4.9-1.fc40.i686         100% |  33.8 MiB/s | 311.4 KiB |  00m00s
DEBUG util.py:463:  [ 17/153] unzip-0:6.0-63.fc40.i686      100% |  29.4 MiB/s | 180.4 KiB |  00m00s
DEBUG util.py:463:  [ 18/153] tar-2:1.35-3.fc40.i686        100% |  36.9 MiB/s | 868.8 KiB |  00m00s
DEBUG util.py:463:  [ 19/153] shadow-utils-2:4.15.1-1.fc41. 100% |  34.0 MiB/s |   1.3 MiB |  00m00s
DEBUG util.py:463:  [ 20/153] which-0:2.21-41.fc40.i686     100% |   3.4 MiB/s |  41.5 KiB |  00m00s
DEBUG util.py:463:  [ 21/153] xz-0:5.6.1-1.fc41.i686        100% |  46.1 MiB/s | 565.9 KiB |  00m00s
DEBUG util.py:463:  [ 22/153] util-linux-0:2.40-0.11.rc1.fc 100% |  25.0 MiB/s |   1.2 MiB |  00m00s
DEBUG util.py:463:  [ 23/153] filesystem-0:3.18-8.fc40.i686 100% |  29.7 MiB/s |   1.1 MiB |  00m00s
DEBUG util.py:463:  [ 24/153] ncurses-libs-0:6.4-12.2024012 100% |  21.6 MiB/s | 353.9 KiB |  00m00s
DEBUG util.py:463:  [ 25/153] bzip2-libs-0:1.0.8-18.fc40.i6 100% |   8.0 MiB/s |  41.1 KiB |  00m00s
DEBUG util.py:463:  [ 26/153] gmp-1:6.3.0-1.fc41.i686       100% |  33.8 MiB/s | 311.3 KiB |  00m00s
DEBUG util.py:463:  [ 27/153] libacl-0:2.3.2-1.fc40.i686    100% |  12.6 MiB/s |  25.8 KiB |  00m00s
DEBUG util.py:463:  [ 28/153] libattr-0:2.5.2-3.fc40.i686   100% |   4.5 MiB/s |  18.3 KiB |  00m00s
DEBUG util.py:463:  [ 29/153] glibc-0:2.39.9000-5.fc41.i686 100% |  29.5 MiB/s |   2.0 MiB |  00m00s
DEBUG util.py:463:  [ 30/153] libcap-0:2.69-3.fc40.i686     100% |   4.1 MiB/s |  83.6 KiB |  00m00s
DEBUG util.py:463:  [ 31/153] libselinux-0:3.6-4.fc40.i686  100% |  22.6 MiB/s |  92.5 KiB |  00m00s
DEBUG util.py:463:  [ 32/153] fedora-release-common-0:41-0. 100% |   6.9 MiB/s |  21.2 KiB |  00m00s
DEBUG util.py:463:  [ 33/153] coreutils-common-0:9.4-6.fc40 100% |  32.2 MiB/s |   2.1 MiB |  00m00s
DEBUG util.py:463:  [ 34/153] mpfr-0:4.2.1-3.fc40.i686      100% |  15.3 MiB/s | 391.2 KiB |  00m00s
DEBUG util.py:463:  [ 35/153] readline-0:8.2-8.fc40.i686    100% |  21.3 MiB/s | 218.4 KiB |  00m00s
DEBUG util.py:463:  [ 36/153] glibc-common-0:2.39.9000-5.fc 100% |  32.0 MiB/s | 393.3 KiB |  00m00s
DEBUG util.py:463:  [ 37/153] pcre2-0:10.42-2.fc40.2.i686   100% |  19.0 MiB/s | 234.0 KiB |  00m00s
DEBUG util.py:463:  [ 38/153] ed-0:1.20.1-1.fc41.i686       100% |  15.8 MiB/s |  81.1 KiB |  00m00s
DEBUG util.py:463:  [ 39/153] ansible-srpm-macros-0:1-14.fc 100% |   6.8 MiB/s |  20.8 KiB |  00m00s
DEBUG util.py:463:  [ 40/153] dwz-0:0.15-6.fc40.i686        100% |  35.6 MiB/s | 145.7 KiB |  00m00s
DEBUG util.py:463:  [ 41/153] efi-srpm-macros-0:5-11.fc40.n 100% |   5.4 MiB/s |  22.3 KiB |  00m00s
DEBUG util.py:463:  [ 42/153] file-0:5.45-5.fc41.i686       100% |  16.0 MiB/s |  49.1 KiB |  00m00s
DEBUG util.py:463:  [ 43/153] fonts-srpm-macros-1:2.0.5-14. 100% |  12.9 MiB/s |  26.5 KiB |  00m00s
DEBUG util.py:463:  [ 44/153] forge-srpm-macros-0:0.3.0-1.f 100% |   9.4 MiB/s |  19.3 KiB |  00m00s
DEBUG util.py:463:  [ 45/153] fpc-srpm-macros-0:1.3-12.fc40 100% |   3.8 MiB/s |   7.8 KiB |  00m00s
DEBUG util.py:463:  [ 46/153] ghc-srpm-macros-0:1.9-1.fc41. 100% |   4.3 MiB/s |   8.8 KiB |  00m00s
DEBUG util.py:463:  [ 47/153] gnat-srpm-macros-0:6-5.fc40.n 100% |   4.3 MiB/s |   8.8 KiB |  00m00s
DEBUG util.py:463:  [ 48/153] openssl-libs-1:3.2.1-3.fc41.i 100% |  26.7 MiB/s |   2.3 MiB |  00m00s
DEBUG util.py:463:  [ 49/153] go-srpm-macros-0:3.5.0-1.fc41 100% |   1.3 MiB/s |  27.5 KiB |  00m00s
DEBUG util.py:463:  [ 50/153] kernel-srpm-macros-0:1.0-23.f 100% | 488.2 KiB/s |   9.8 KiB |  00m00s
DEBUG util.py:463:  [ 51/153] lua-srpm-macros-0:1-13.fc40.n 100% |   4.3 MiB/s |   8.7 KiB |  00m00s
DEBUG util.py:463:  [ 52/153] ocaml-srpm-macros-0:9-3.fc40. 100% |   3.0 MiB/s |   9.1 KiB |  00m00s
DEBUG util.py:463:  [ 53/153] openblas-srpm-macros-0:2-17.f 100% |   2.5 MiB/s |   7.7 KiB |  00m00s
DEBUG util.py:463:  [ 54/153] package-notes-srpm-macros-0:0 100% |   4.9 MiB/s |   9.9 KiB |  00m00s
DEBUG util.py:463:  [ 55/153] perl-srpm-macros-0:1-53.fc40. 100% |   2.7 MiB/s |   8.4 KiB |  00m00s
DEBUG util.py:463:  [ 56/153] pyproject-srpm-macros-0:1.12. 100% |   4.4 MiB/s |  13.6 KiB |  00m00s
DEBUG util.py:463:  [ 57/153] python-srpm-macros-0:3.12-7.f 100% |  11.6 MiB/s |  23.8 KiB |  00m00s
DEBUG util.py:463:  [ 58/153] qt5-srpm-macros-0:5.15.12-3.f 100% |   2.8 MiB/s |   8.5 KiB |  00m00s
DEBUG util.py:463:  [ 59/153] qt6-srpm-macros-0:6.6.2-1.fc4 100% |   2.9 MiB/s |   8.9 KiB |  00m00s
DEBUG util.py:463:  [ 60/153] rust-srpm-macros-0:26.2-1.fc4 100% |   6.1 MiB/s |  12.6 KiB |  00m00s
DEBUG util.py:463:  [ 61/153] zig-srpm-macros-0:1-2.fc40.no 100% |   2.6 MiB/s |   8.0 KiB |  00m00s
DEBUG util.py:463:  [ 62/153] zip-0:3.0-40.fc40.i686        100% |  43.5 MiB/s | 267.2 KiB |  00m00s
DEBUG util.py:463:  [ 63/153] rpm-0:4.19.1.1-1.fc40.i686    100% |  33.2 MiB/s | 510.3 KiB |  00m00s
DEBUG util.py:463:  [ 64/153] debugedit-0:5.0-14.fc40.i686  100% |  11.1 MiB/s |  79.5 KiB |  00m00s
DEBUG util.py:463:  [ 65/153] elfutils-0:0.191-2.fc41.i686  100% |  45.7 MiB/s | 561.9 KiB |  00m00s
DEBUG util.py:463:  [ 66/153] elfutils-libelf-0:0.191-2.fc4 100% |  16.2 MiB/s | 215.4 KiB |  00m00s
DEBUG util.py:463:  [ 67/153] pkgconf-pkg-config-0:2.1.0-1. 100% |   2.4 MiB/s |   9.7 KiB |  00m00s
DEBUG util.py:463:  [ 68/153] popt-0:1.19-6.fc40.i686       100% |  20.1 MiB/s |  61.7 KiB |  00m00s
DEBUG util.py:463:  [ 69/153] rpm-build-libs-0:4.19.1.1-1.f 100% |  24.8 MiB/s | 101.6 KiB |  00m00s
DEBUG util.py:463:  [ 70/153] rpm-libs-0:4.19.1.1-1.fc40.i6 100% |  41.4 MiB/s | 338.8 KiB |  00m00s
DEBUG util.py:463:  [ 71/153] audit-libs-0:4.0.1-1.fc41.i68 100% |  31.5 MiB/s | 129.1 KiB |  00m00s
DEBUG util.py:463:  [ 72/153] zstd-0:1.5.5-5.fc40.i686      100% |  27.2 MiB/s | 445.5 KiB |  00m00s
DEBUG util.py:463:  [ 73/153] libeconf-0:0.6.2-1.fc41.i686  100% |   5.5 MiB/s |  33.8 KiB |  00m00s
DEBUG util.py:463:  [ 74/153] libsemanage-0:3.6-3.fc40.i686 100% |  30.8 MiB/s | 126.0 KiB |  00m00s
DEBUG util.py:463:  [ 75/153] libxcrypt-0:4.4.36-5.fc40.i68 100% |  23.6 MiB/s | 120.7 KiB |  00m00s
DEBUG util.py:463:  [ 76/153] pam-libs-0:1.6.0-2.fc41.i686  100% |  14.6 MiB/s |  59.8 KiB |  00m00s
DEBUG util.py:463:  [ 77/153] setup-0:2.14.5-2.fc40.noarch  100% |  28.9 MiB/s | 148.1 KiB |  00m00s
DEBUG util.py:463:  [ 78/153] authselect-libs-0:1.5.0-5.fc4 100% |  28.9 MiB/s | 207.5 KiB |  00m00s
DEBUG util.py:463:  [ 79/153] libblkid-0:2.40-0.11.rc1.fc41 100% |  19.1 MiB/s | 137.3 KiB |  00m00s
DEBUG util.py:463:  [ 80/153] libcap-ng-0:0.8.4-4.fc40.i686 100% |   8.1 MiB/s |  33.0 KiB |  00m00s
DEBUG util.py:463:  [ 81/153] libfdisk-0:2.40-0.11.rc1.fc41 100% |  34.4 MiB/s | 176.1 KiB |  00m00s
DEBUG util.py:463:  [ 82/153] libmount-0:2.40-0.11.rc1.fc41 100% |  22.7 MiB/s | 162.7 KiB |  00m00s
DEBUG util.py:463:  [ 83/153] libsmartcols-0:2.40-0.11.rc1. 100% |  16.9 MiB/s |  86.4 KiB |  00m00s
DEBUG util.py:463:  [ 84/153] libutempter-0:1.2.1-13.fc40.i 100% |   8.7 MiB/s |  26.7 KiB |  00m00s
DEBUG util.py:463:  [ 85/153] libuuid-0:2.40-0.11.rc1.fc41. 100% |  14.8 MiB/s |  30.4 KiB |  00m00s
DEBUG util.py:463:  [ 86/153] pam-0:1.6.0-2.fc41.i686       100% |  43.3 MiB/s | 531.9 KiB |  00m00s
DEBUG util.py:463:  [ 87/153] systemd-libs-0:255.4-1.fc41.i 100% |  33.2 MiB/s | 747.3 KiB |  00m00s
DEBUG util.py:463:  [ 88/153] util-linux-core-0:2.40-0.11.r 100% |  29.1 MiB/s | 535.9 KiB |  00m00s
DEBUG util.py:463:  [ 89/153] zlib-ng-compat-0:2.1.6-2.fc40 100% |   8.8 MiB/s |  81.4 KiB |  00m00s
DEBUG util.py:463:  [ 90/153] xz-libs-0:5.6.1-1.fc41.i686   100% |  23.9 MiB/s | 122.2 KiB |  00m00s
DEBUG util.py:463:  [ 91/153] basesystem-0:11-20.fc40.noarc 100% |   2.3 MiB/s |   7.2 KiB |  00m00s
DEBUG util.py:463:  [ 92/153] binutils-0:2.42.50-5.fc41.i68 100% |  33.4 MiB/s |   5.9 MiB |  00m00s
DEBUG util.py:463:  [ 93/153] libgcc-0:14.0.1-0.8.fc41.i686 100% |   2.7 MiB/s | 136.1 KiB |  00m00s
DEBUG util.py:463:  [ 94/153] ncurses-base-0:6.4-12.2024012 100% |  15.6 MiB/s |  63.8 KiB |  00m00s
DEBUG util.py:463:  [ 95/153] libsepol-0:3.6-3.fc40.i686    100% |  38.4 MiB/s | 354.0 KiB |  00m00s
DEBUG util.py:463:  [ 96/153] glibc-gconv-extra-0:2.39.9000 100% |  19.7 MiB/s |   1.7 MiB |  00m00s
DEBUG util.py:463:  [ 97/153] crypto-policies-0:20240304-1. 100% |   3.8 MiB/s |  69.2 KiB |  00m00s
DEBUG util.py:463:  [ 98/153] fedora-repos-0:41-0.1.noarch  100% |   3.0 MiB/s |   9.3 KiB |  00m00s
DEBUG util.py:463:  [ 99/153] pcre2-syntax-0:10.42-2.fc40.2 100% |  34.8 MiB/s | 142.7 KiB |  00m00s
DEBUG util.py:463:  [100/153] ca-certificates-0:2023.2.62_v 100% |  21.0 MiB/s | 862.1 KiB |  00m00s
DEBUG util.py:463:  [101/153] curl-0:8.6.0-7.fc41.i686      100% |  20.0 MiB/s | 306.6 KiB |  00m00s
DEBUG util.py:463:  [102/153] file-libs-0:5.45-5.fc41.i686  100% |  27.9 MiB/s | 771.7 KiB |  00m00s
DEBUG util.py:463:  [103/153] alternatives-0:1.26-3.fc40.i6 100% |   3.6 MiB/s |  40.1 KiB |  00m00s
DEBUG util.py:463:  [104/153] libarchive-0:3.7.2-3.fc40.i68 100% |  20.8 MiB/s | 448.1 KiB |  00m00s
DEBUG util.py:463:  [105/153] elfutils-debuginfod-client-0: 100% |   5.4 MiB/s |  38.5 KiB |  00m00s
DEBUG util.py:463:  [106/153] jansson-0:2.13.1-9.fc40.i686  100% |  14.9 MiB/s |  45.8 KiB |  00m00s
DEBUG util.py:463:  [107/153] binutils-gold-0:2.42.50-5.fc4 100% |  34.7 MiB/s | 852.4 KiB |  00m00s
DEBUG util.py:463:  [108/153] elfutils-libs-0:0.191-2.fc41. 100% |  17.8 MiB/s | 291.9 KiB |  00m00s
DEBUG util.py:463:  [109/153] libstdc++-0:14.0.1-0.8.fc41.i 100% |  32.8 MiB/s | 940.9 KiB |  00m00s
DEBUG util.py:463:  [110/153] pkgconf-0:2.1.0-1.fc40.i686   100% |   3.9 MiB/s |  43.7 KiB |  00m00s
DEBUG util.py:463:  [111/153] pkgconf-m4-0:2.1.0-1.fc40.noa 100% |   6.8 MiB/s |  13.9 KiB |  00m00s
DEBUG util.py:463:  [112/153] libzstd-0:1.5.5-5.fc40.i686   100% |  16.4 MiB/s | 284.9 KiB |  00m00s
DEBUG util.py:463:  [113/153] lua-libs-0:5.4.6-5.fc40.i686  100% |  14.6 MiB/s | 149.1 KiB |  00m00s
DEBUG util.py:463:  [114/153] libgomp-0:14.0.1-0.8.fc41.i68 100% |  20.8 MiB/s | 340.8 KiB |  00m00s
DEBUG util.py:463:  [115/153] lz4-libs-0:1.9.4-6.fc40.i686  100% |  17.0 MiB/s |  69.8 KiB |  00m00s
DEBUG util.py:463:  [116/153] rpm-sequoia-0:1.6.0-2.fc40.i6 100% |  33.7 MiB/s | 931.1 KiB |  00m00s
DEBUG util.py:463:  [117/153] sqlite-libs-0:3.45.2-1.fc41.i 100% |  26.1 MiB/s | 749.2 KiB |  00m00s
DEBUG util.py:463:  [118/153] authselect-0:1.5.0-5.fc41.i68 100% |   6.9 MiB/s | 142.2 KiB |  00m00s
DEBUG util.py:463:  [119/153] gdbm-1:1.23-6.fc40.i686       100% |  12.2 MiB/s | 149.6 KiB |  00m00s
DEBUG util.py:463:  [120/153] libnsl2-0:2.0.1-1.fc40.i686   100% |   7.4 MiB/s |  30.5 KiB |  00m00s
DEBUG util.py:463:  [121/153] gdbm-libs-1:1.23-6.fc40.i686  100% |  11.6 MiB/s |  59.6 KiB |  00m00s
DEBUG util.py:463:  [122/153] libpwquality-0:1.4.5-9.fc40.i 100% |  21.3 MiB/s | 109.0 KiB |  00m00s
DEBUG util.py:463:  [123/153] libtirpc-0:1.3.4-1.rc2.fc40.2 100% |  16.6 MiB/s | 101.8 KiB |  00m00s
DEBUG util.py:463:  [124/153] p11-kit-0:0.25.3-4.fc40.i686  100% |  41.9 MiB/s | 471.6 KiB |  00m00s
DEBUG util.py:463:  [125/153] p11-kit-trust-0:0.25.3-4.fc40 100% |  12.2 MiB/s | 137.4 KiB |  00m00s
DEBUG util.py:463:  [126/153] fedora-gpg-keys-0:41-0.1.noar 100% |  10.7 MiB/s | 121.0 KiB |  00m00s
DEBUG util.py:463:  [127/153] fedora-repos-rawhide-0:41-0.1 100% |   1.7 MiB/s |   8.9 KiB |  00m00s
DEBUG util.py:463:  [128/153] elfutils-default-yama-scope-0 100% |   4.3 MiB/s |  13.2 KiB |  00m00s
DEBUG util.py:463:  [129/153] libpkgconf-0:2.1.0-1.fc40.i68 100% |  13.5 MiB/s |  41.4 KiB |  00m00s
DEBUG util.py:463:  [130/153] cracklib-0:2.9.11-5.fc40.i686 100% |  20.1 MiB/s |  82.3 KiB |  00m00s
DEBUG util.py:463:  [131/153] libxml2-0:2.12.5-1.fc40.i686  100% |  39.5 MiB/s | 729.0 KiB |  00m00s
DEBUG util.py:463:  [132/153] libcom_err-0:1.47.0-5.fc40.i6 100% |   2.5 MiB/s |  25.7 KiB |  00m00s
DEBUG util.py:463:  [133/153] krb5-libs-0:1.21.2-5.fc40.i68 100% |  35.7 MiB/s | 803.6 KiB |  00m00s
DEBUG util.py:463:  [134/153] libffi-0:3.4.4-8.fc41.i686    100% |   3.7 MiB/s |  37.6 KiB |  00m00s
DEBUG util.py:463:  [135/153] libtasn1-0:4.19.0-6.fc40.i686 100% |   6.1 MiB/s |  74.9 KiB |  00m00s
DEBUG util.py:463:  [136/153] keyutils-libs-0:1.6.3-3.fc40. 100% |   7.8 MiB/s |  31.9 KiB |  00m00s
DEBUG util.py:463:  [137/153] libverto-0:0.3.2-8.fc40.i686  100% |   5.1 MiB/s |  21.0 KiB |  00m00s
DEBUG util.py:463:  [138/153] fedora-release-identity-basic 100% |   3.7 MiB/s |  11.5 KiB |  00m00s
DEBUG util.py:463:  [139/153] xxhash-libs-0:0.8.2-2.fc40.i6 100% |  15.2 MiB/s |  46.8 KiB |  00m00s
DEBUG util.py:463:  [140/153] libcurl-0:8.6.0-7.fc41.i686   100% |  40.5 MiB/s | 373.6 KiB |  00m00s
DEBUG util.py:463:  [141/153] libbrotli-0:1.1.0-3.fc40.i686 100% |  23.6 MiB/s | 338.4 KiB |  00m00s
DEBUG util.py:463:  [142/153] libidn2-0:2.3.7-1.fc40.i686   100% |  13.8 MiB/s | 113.0 KiB |  00m00s
DEBUG util.py:463:  [143/153] libnghttp2-0:1.60.0-2.fc41.i6 100% |  16.1 MiB/s |  82.2 KiB |  00m00s
DEBUG util.py:463:  [144/153] libpsl-0:0.21.5-3.fc40.i686   100% |  15.8 MiB/s |  64.5 KiB |  00m00s
DEBUG util.py:463:  [145/153] libssh-0:0.10.6-6.fc41.i686   100% |  31.6 MiB/s | 226.5 KiB |  00m00s
DEBUG util.py:463:  [146/153] openldap-0:2.6.7-1.fc40.i686  100% |  26.6 MiB/s | 272.1 KiB |  00m00s
DEBUG util.py:463:  [147/153] publicsuffix-list-dafsa-0:202 100% |  14.2 MiB/s |  58.1 KiB |  00m00s
